State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude,StateAb,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,160,Fairfax,5415,1,Bli Bli,Bli Bli State School,12-38 School Rd,BLI BLI,QLD,4560,-26.6151,153.032,QLD,Bli Bli,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,910,-3.86
QLD,161,Fisher,5416,1,Buddina,Kawana Community Hall,30 Nanyima St,BUDDINA,QLD,4575,-26.6997321,153.1324027,QLD,Buddina,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,602,4.95
QLD,161,Fisher,5416,1,Buddina,Kawana Community Hall,30 Nanyima St,BUDDINA,QLD,4575,-26.6997321,153.1324027,QLD,Buddina,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,823,-4.95
QLD,160,Fairfax,5417,1,Buderim,"St Mark's Anglican Church Hall",7 Main St,BUDERIM,QLD,4556,-26.684946,153.054119,QLD,Buderim,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,1309,-0.2
QLD,160,Fairfax,5417,1,Buderim,"St Mark's Anglican Church Hall",7 Main St,BUDERIM,QLD,4556,-26.684946,153.054119,QLD,Buderim,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,712,0.2
QLD,160,Fairfax,5419,1,Burnside,Nambour Special School,70 Windsor Rd,BURNSIDE,QLD,4560,-26.6332967,152.9464346,QLD,Burnside,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,754,4.51
QLD,160,Fairfax,5419,1,Burnside,Nambour Special School,70 Windsor Rd,BURNSIDE,QLD,4560,-26.6332967,152.9464346,QLD,Burnside,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,545,-4.51
QLD,161,Fisher,5420,1,Caloundra,CCSA Hall,1 Nutley St,CALOUNDRA,QLD,4551,-26.802833,153.129637,QLD,Caloundra,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,780,-1.36
QLD,161,Fisher,5420,1,Caloundra,CCSA Hall,1 Nutley St,CALOUNDRA,QLD,4551,-26.802833,153.129637,QLD,Caloundra,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,983,1.36
QLD,160,Fairfax,5421,1,Coolum Beach,Coolum State School,cnr School Rd & Yandina-Coolum Rd,COOLUM BEACH,QLD,4573,-26.5343,153.077,QLD,Coolum Beach,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,736,2.14
QLD,160,Fairfax,5421,1,Coolum Beach,Coolum State School,cnr School Rd & Yandina-Coolum Rd,COOLUM BEACH,QLD,4573,-26.5343,153.077,QLD,Coolum Beach,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,720,-2.14
QLD,178,Wide Bay,5422,1,Cooroy,Cooroy RSL Memorial Hall,23-29 Maple St,COOROY,QLD,4563,-26.41816,152.91055,QLD,Cooroy,32817,SCANES,Jason,2,N,N,ALP,Australian Labor Party,1158,-2.29
QLD,178,Wide Bay,5422,1,Cooroy,Cooroy RSL Memorial Hall,23-29 Maple St,COOROY,QLD,4563,-26.41816,152.91055,QLD,Cooroy,33200,"O'BRIEN",Llew,4,Y,Y,LNP,Liberal National Party of Queensland,1569,2.29
QLD,160,Fairfax,5423,1,Cotton Tree,Maroochy Neighbourhood Centre,2 Fifth Ave,MAROOCHYDORE,QLD,4558,-26.6569,153.101,QLD,Cotton Tree,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,667,1.24
QLD,160,Fairfax,5423,1,Cotton Tree,Maroochy Neighbourhood Centre,2 Fifth Ave,MAROOCHYDORE,QLD,4558,-26.6569,153.101,QLD,Cotton Tree,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,453,-1.24
QLD,161,Fisher,5424,1,Currimundi,Currimundi State School,17 Buderim St,CURRIMUNDI,QLD,4551,-26.77691,153.13562,QLD,Currimundi,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,1136,-2.99
QLD,161,Fisher,5424,1,Currimundi,Currimundi State School,17 Buderim St,CURRIMUNDI,QLD,4551,-26.77691,153.13562,QLD,Currimundi,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,1347,2.99
QLD,160,Fairfax,5425,1,Diddillibah,Diddillibah Hall,658 Diddillibah Rd,DIDDILLIBAH,QLD,4560,-26.6473144,153.0242279,QLD,Diddillibah,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,725,3.31
QLD,160,Fairfax,5425,1,Diddillibah,Diddillibah Hall,658 Diddillibah Rd,DIDDILLIBAH,QLD,4560,-26.6473144,153.0242279,QLD,Diddillibah,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,352,-3.31
QLD,161,Fisher,5426,1,Eudlo,Eudlo Public Hall,19 Rosebed St,EUDLO,QLD,4554,-26.7259233,152.9584508,QLD,Eudlo,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,398,-0.74
QLD,161,Fisher,5426,1,Eudlo,Eudlo Public Hall,19 Rosebed St,EUDLO,QLD,4554,-26.7259233,152.9584508,QLD,Eudlo,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,465,0.74
QLD,160,Fairfax,5427,1,Eumundi,Eumundi State School,22 Caplick Way,EUMUNDI,QLD,4562,-26.4734,152.952,QLD,Eumundi,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,697,-0.2
QLD,160,Fairfax,5427,1,Eumundi,Eumundi State School,22 Caplick Way,EUMUNDI,QLD,4562,-26.4734,152.952,QLD,Eumundi,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,601,0.2
QLD,160,Fairfax,5428,1,Forest Glen,Sunshine Coast Grammar School,372 Mons Rd,FOREST GLEN,QLD,4556,-26.6852622,153.0079643,QLD,Forest Glen,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,454,-0.53
QLD,160,Fairfax,5428,1,Forest Glen,Sunshine Coast Grammar School,372 Mons Rd,FOREST GLEN,QLD,4556,-26.6852622,153.0079643,QLD,Forest Glen,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,196,0.53
QLD,161,Fisher,5429,1,Glenview,Glenview State School,6 Leeding Rd,GLENVIEW,QLD,4553,-26.7658,153.014,QLD,Glenview,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,284,-5.39
QLD,161,Fisher,5429,1,Glenview,Glenview State School,6 Leeding Rd,GLENVIEW,QLD,4553,-26.7658,153.014,QLD,Glenview,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,554,5.39
QLD,161,Fisher,5430,1,Golden Beach,Golden Beach State School,34 Gregory St,GOLDEN BEACH,QLD,4551,-26.814,153.116,QLD,Golden Beach,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,649,-2.05
QLD,161,Fisher,5430,1,Golden Beach,Golden Beach State School,34 Gregory St,GOLDEN BEACH,QLD,4551,-26.814,153.116,QLD,Golden Beach,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,904,2.05
QLD,161,Fisher,5431,1,Kawana Waters,Kawana Waters State College,119 Sportsmans Pde,BOKARINA,QLD,4575,-26.73847,153.12644,QLD,Kawana Waters,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,672,-2.82
QLD,161,Fisher,5431,1,Kawana Waters,Kawana Waters State College,119 Sportsmans Pde,BOKARINA,QLD,4575,-26.73847,153.12644,QLD,Kawana Waters,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,958,2.82
QLD,160,Fairfax,5432,1,Kureelpa,Kureelpa Public Hall,2-4 Jewett Rd,KUREELPA,QLD,4560,-26.617388,152.901011,QLD,Kureelpa,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,326,2.75
QLD,160,Fairfax,5432,1,Kureelpa,Kureelpa Public Hall,2-4 Jewett Rd,KUREELPA,QLD,4560,-26.617388,152.901011,QLD,Kureelpa,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,153,-2.75
QLD,161,Fisher,5433,1,Landsborough,Landsborough State School,41 Gympie St N,LANDSBOROUGH,QLD,4550,-26.8034,152.965,QLD,Landsborough,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,756,-3.95
QLD,161,Fisher,5433,1,Landsborough,Landsborough State School,41 Gympie St N,LANDSBOROUGH,QLD,4550,-26.8034,152.965,QLD,Landsborough,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,863,3.95
QLD,160,Fairfax,5435,1,Maroochydore East,Millwell Road Community Centre,11 Millwell Rd E,MAROOCHYDORE,QLD,4558,-26.6554274,153.0836813,QLD,Maroochydore East,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,569,4.52
QLD,160,Fairfax,5435,1,Maroochydore East,Millwell Road Community Centre,11 Millwell Rd E,MAROOCHYDORE,QLD,4558,-26.6554274,153.0836813,QLD,Maroochydore East,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,396,-4.52
QLD,161,Fisher,5437,1,Mooloolaba (Fisher),Mooloolaba State School,15 Meta St,MOOLOOLABA,QLD,4557,-26.6785,153.115,QLD,Mooloolaba (Fisher),32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,789,1.86
QLD,161,Fisher,5437,1,Mooloolaba (Fisher),Mooloolaba State School,15 Meta St,MOOLOOLABA,QLD,4557,-26.6785,153.115,QLD,Mooloolaba (Fisher),33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,1110,-1.86
QLD,161,Fisher,5438,1,Mooloolah,Mooloolah State School,48 King Rd,MOOLOOLAH VALLEY,QLD,4553,-26.7681,152.958,QLD,Mooloolah,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,588,-3.08
QLD,161,Fisher,5438,1,Mooloolah,Mooloolah State School,48 King Rd,MOOLOOLAH VALLEY,QLD,4553,-26.7681,152.958,QLD,Mooloolah,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,713,3.08
QLD,160,Fairfax,5439,1,Mudjimba,Mudjimba Community Hall,41 Cottonwood St,MUDJIMBA,QLD,4564,-26.6185,153.096,QLD,Mudjimba,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,668,1.41
QLD,160,Fairfax,5439,1,Mudjimba,Mudjimba Community Hall,41 Cottonwood St,MUDJIMBA,QLD,4564,-26.6185,153.096,QLD,Mudjimba,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,429,-1.41
QLD,160,Fairfax,5440,1,Nambour,Nambour State College,1 Carroll St,NAMBOUR,QLD,4560,-26.6230125,152.9624029,QLD,Nambour,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,934,6.18
QLD,160,Fairfax,5440,1,Nambour,Nambour State College,1 Carroll St,NAMBOUR,QLD,4560,-26.6230125,152.9624029,QLD,Nambour,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,836,-6.18
QLD,178,Wide Bay,5443,1,Noosa Heads,Sunshine Beach State School,269 David Low Way,SUNSHINE BEACH,QLD,4567,-26.4007543,153.1003822,QLD,Noosa Heads,32817,SCANES,Jason,2,N,N,ALP,Australian Labor Party,866,2.02
QLD,178,Wide Bay,5443,1,Noosa Heads,Sunshine Beach State School,269 David Low Way,SUNSHINE BEACH,QLD,4567,-26.4007543,153.1003822,QLD,Noosa Heads,33200,"O'BRIEN",Llew,4,Y,Y,LNP,Liberal National Party of Queensland,1028,-2.02
QLD,178,Wide Bay,5444,1,Noosaville,Good Shepherd Lutheran Church Hall,115 Eumundi-Noosa Rd,NOOSAVILLE,QLD,4566,-26.407803,153.049014,QLD,Noosaville,32817,SCANES,Jason,2,N,N,ALP,Australian Labor Party,243,0.19
QLD,178,Wide Bay,5444,1,Noosaville,Good Shepherd Lutheran Church Hall,115 Eumundi-Noosa Rd,NOOSAVILLE,QLD,4566,-26.407803,153.049014,QLD,Noosaville,33200,"O'BRIEN",Llew,4,Y,Y,LNP,Liberal National Party of Queensland,529,-0.19
QLD,160,Fairfax,5445,1,North Arm,North Arm State School,130 North Arm-Yandina Creek Rd,NORTH ARM,QLD,4561,-26.5239,152.966,QLD,North Arm,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,288,-1.4
QLD,160,Fairfax,5445,1,North Arm,North Arm State School,130 North Arm-Yandina Creek Rd,NORTH ARM,QLD,4561,-26.5239,152.966,QLD,North Arm,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,229,1.4
QLD,178,Wide Bay,5447,1,Peregian Beach,Peregian Beach Kindergarten,13 Rufous St,PEREGIAN BEACH,QLD,4573,-26.4802236,153.0949678,QLD,Peregian Beach,32817,SCANES,Jason,2,N,N,ALP,Australian Labor Party,579,5.23
QLD,178,Wide Bay,5447,1,Peregian Beach,Peregian Beach Kindergarten,13 Rufous St,PEREGIAN BEACH,QLD,4573,-26.4802236,153.0949678,QLD,Peregian Beach,33200,"O'BRIEN",Llew,4,Y,Y,LNP,Liberal National Party of Queensland,567,-5.23
QLD,178,Wide Bay,5448,1,Tewantin,Tewantin State School,10 Werin St,TEWANTIN,QLD,4565,-26.3898,153.032,QLD,Tewantin,32817,SCANES,Jason,2,N,N,ALP,Australian Labor Party,1033,-2.95
QLD,178,Wide Bay,5448,1,Tewantin,Tewantin State School,10 Werin St,TEWANTIN,QLD,4565,-26.3898,153.032,QLD,Tewantin,33200,"O'BRIEN",Llew,4,Y,Y,LNP,Liberal National Party of Queensland,1302,2.95
QLD,160,Fairfax,5449,1,Woombye (Fairfax),Woombye State School,95 Pine Grove Rd,WOOMBYE,QLD,4559,-26.6677983,152.9746171,QLD,Woombye (Fairfax),33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,764,-0.59
QLD,160,Fairfax,5449,1,Woombye (Fairfax),Woombye State School,95 Pine Grove Rd,WOOMBYE,QLD,4559,-26.6677983,152.9746171,QLD,Woombye (Fairfax),32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,510,0.59
QLD,160,Fairfax,5450,1,Yandina,Yandina School of Arts hall,11 Farrell St,YANDINA,QLD,4561,-26.5612582,152.9558797,QLD,Yandina,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,1139,3.11
QLD,160,Fairfax,5450,1,Yandina,Yandina School of Arts hall,11 Farrell St,YANDINA,QLD,4561,-26.5612582,152.9558797,QLD,Yandina,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,857,-3.11
QLD,252,Dickson,5455,1,Albany Creek North,Albany Creek State School,696 Albany Creek Rd,ALBANY CREEK,QLD,4035,-27.3462,152.97,QLD,Albany Creek North,33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,1132,-1.65
QLD,252,Dickson,5455,1,Albany Creek North,Albany Creek State School,696 Albany Creek Rd,ALBANY CREEK,QLD,4035,-27.3462,152.97,QLD,Albany Creek North,32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,961,1.65
QLD,302,Longman,5456,1,Beachmere,Beachmere Community Hall,5 Progress Ave,BEACHMERE,QLD,4510,-27.1297,153.051,QLD,Beachmere,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,875,4.09
QLD,302,Longman,5456,1,Beachmere,Beachmere Community Hall,5 Progress Ave,BEACHMERE,QLD,4510,-27.1297,153.051,QLD,Beachmere,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,770,-4.09
QLD,161,Fisher,5457,1,Beerburrum,Beerburrum School of Arts Hall,7 Anzac Ave,BEERBURRUM,QLD,4517,-26.9592777,152.957327,QLD,Beerburrum,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,194,-4.11
QLD,161,Fisher,5457,1,Beerburrum,Beerburrum School of Arts Hall,7 Anzac Ave,BEERBURRUM,QLD,4517,-26.9592777,152.957327,QLD,Beerburrum,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,225,4.11
QLD,161,Fisher,5458,1,Beerwah,Beerwah Community Hall,25 Peachester Rd,BEERWAH,QLD,4519,-26.858,152.956,QLD,Beerwah,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,853,-3.9
QLD,161,Fisher,5458,1,Beerwah,Beerwah Community Hall,25 Peachester Rd,BEERWAH,QLD,4519,-26.858,152.956,QLD,Beerwah,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,1141,3.9
QLD,302,Longman,5459,1,Bellara,Volunteer Marine Rescue Bribie Island,4 Marine Pde,BELLARA,QLD,4507,-27.0633,153.144,QLD,Bellara,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,540,-1.33
QLD,302,Longman,5459,1,Bellara,Volunteer Marine Rescue Bribie Island,4 Marine Pde,BELLARA,QLD,4507,-27.0633,153.144,QLD,Bellara,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,565,1.33
QLD,170,Maranoa,5461,1,Blackbutt,Blackbutt State School,25 Crofton St,BLACKBUTT,QLD,4306,-26.8898,152.104,QLD,Blackbutt,33189,LITTLEPROUD,David,2,Y,Y,LNP,Liberal National Party of Queensland,673,9.64
QLD,170,Maranoa,5461,1,Blackbutt,Blackbutt State School,25 Crofton St,BLACKBUTT,QLD,4306,-26.8898,152.104,QLD,Blackbutt,32629,MOULDEN,Rosemary,6,N,N,ON,"Pauline Hanson's One Nation",362,-9.64
QLD,302,Longman,5462,1,Bongaree,Bribie Island Recreation Hall,156 First Ave,BONGAREE,QLD,4507,-27.0812699,153.1759164,QLD,Bongaree,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,692,4.64
QLD,302,Longman,5462,1,Bongaree,Bribie Island Recreation Hall,156 First Ave,BONGAREE,QLD,4507,-27.0812699,153.1759164,QLD,Bongaree,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,551,-4.64
QLD,252,Dickson,5463,1,Bray Park,Bray Park State School,5 Hopetoun St,BRAY PARK,QLD,4500,-27.2927,152.976,QLD,Bray Park,33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,704,2.25
QLD,252,Dickson,5463,1,Bray Park,Bray Park State School,5 Hopetoun St,BRAY PARK,QLD,4500,-27.2927,152.976,QLD,Bray Park,32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,1089,-2.25
QLD,302,Longman,5464,1,Burpengary,Burpengary Community Complex,111 Station Rd,BURPENGARY,QLD,4505,-27.155375,152.9666193,QLD,Burpengary,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,812,6.21
QLD,302,Longman,5464,1,Burpengary,Burpengary Community Complex,111 Station Rd,BURPENGARY,QLD,4505,-27.155375,152.9666193,QLD,Burpengary,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,752,-6.21
QLD,302,Longman,5465,1,Caboolture,Caboolture Memorial Hall,61-65 King St,CABOOLTURE,QLD,4510,-27.0845345,152.9503255,QLD,Caboolture,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,640,3.87
QLD,302,Longman,5465,1,Caboolture,Caboolture Memorial Hall,61-65 King St,CABOOLTURE,QLD,4510,-27.0845345,152.9503255,QLD,Caboolture,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,813,-3.87
QLD,302,Longman,5466,1,Caboolture East,Caboolture State High School,1-57 Lee St,CABOOLTURE,QLD,4510,-27.0833,152.962,QLD,Caboolture East,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,767,1.94
QLD,302,Longman,5466,1,Caboolture East,Caboolture State High School,1-57 Lee St,CABOOLTURE,QLD,4510,-27.0833,152.962,QLD,Caboolture East,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,1241,-1.94
QLD,302,Longman,5467,1,Caboolture West,Tullawong State High School,22-70 Del Rosso Rd,CABOOLTURE,QLD,4510,-27.069,152.929,QLD,Caboolture West,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,708,6.9
QLD,302,Longman,5467,1,Caboolture West,Tullawong State High School,22-70 Del Rosso Rd,CABOOLTURE,QLD,4510,-27.069,152.929,QLD,Caboolture West,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,840,-6.9
QLD,252,Dickson,5468,1,Closeburn,Cedar Creek Public Hall,cnr Andrews Rd & Woods Rd,CLOSEBURN,QLD,4520,-27.325688,152.8648658,QLD,Closeburn,33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,631,-2.41
QLD,252,Dickson,5468,1,Closeburn,Cedar Creek Public Hall,cnr Andrews Rd & Woods Rd,CLOSEBURN,QLD,4520,-27.325688,152.8648658,QLD,Closeburn,32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,396,2.41
QLD,161,Fisher,5469,1,Conondale,Conondale State School,1700 Maleny-Kenilworth Rd,CONONDALE,QLD,4552,-26.7293,152.719,QLD,Conondale,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,184,-1.15
QLD,161,Fisher,5469,1,Conondale,Conondale State School,1700 Maleny-Kenilworth Rd,CONONDALE,QLD,4552,-26.7293,152.719,QLD,Conondale,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,155,1.15
QLD,170,Maranoa,5470,1,Cooyar,Cooyar State School,16 Gracey St,COOYAR,QLD,4402,-26.9853106,151.8321117,QLD,Cooyar,33189,LITTLEPROUD,David,2,Y,Y,LNP,Liberal National Party of Queensland,83,-2.31
QLD,170,Maranoa,5470,1,Cooyar,Cooyar State School,16 Gracey St,COOYAR,QLD,4402,-26.9853106,151.8321117,QLD,Cooyar,32629,MOULDEN,Rosemary,6,N,N,ON,"Pauline Hanson's One Nation",45,2.31
QLD,170,Maranoa,5471,1,Crows Nest,Crows Nest Community RSL Centre,22a-30 William St,CROWS NEST,QLD,4355,-27.2602851,152.0552004,QLD,Crows Nest,33189,LITTLEPROUD,David,2,Y,Y,LNP,Liberal National Party of Queensland,800,5.81
QLD,170,Maranoa,5471,1,Crows Nest,Crows Nest Community RSL Centre,22a-30 William St,CROWS NEST,QLD,4355,-27.2602851,152.0552004,QLD,Crows Nest,32629,MOULDEN,Rosemary,6,N,N,ON,"Pauline Hanson's One Nation",370,-5.81
QLD,302,Longman,5478,1,Donnybrook,Donnybrook Community Hall,55 Alice St,DONNYBROOK,QLD,4510,-27.003914,153.068967,QLD,Donnybrook,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,248,2.69
QLD,302,Longman,5478,1,Donnybrook,Donnybrook Community Hall,55 Alice St,DONNYBROOK,QLD,4510,-27.003914,153.068967,QLD,Donnybrook,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,162,-2.69
QLD,302,Longman,5479,1,Elimbah,Elimbah State School,10-20 School Rd,ELIMBAH,QLD,4516,-27.0134,152.942,QLD,Elimbah,33384,YOUNG,Terry,1,Y,N,LNP,Liberal National Party of Queensland,764,8.61
QLD,302,Longman,5479,1,Elimbah,Elimbah State School,10-20 School Rd,ELIMBAH,QLD,4516,-27.0134,152.942,QLD,Elimbah,32860,LAMB,Susan,4,N,Y,ALP,Australian Labor Party,532,-8.61
QLD,164,Groom,5480,1,Geham,Geham State School,9625 New England Hwy,GEHAM,QLD,4352,-27.4067,151.997,QLD,Geham,33113,McVEIGH,John,4,Y,Y,LNP,Liberal National Party of Queensland,484,1.21
QLD,164,Groom,5480,1,Geham,Geham State School,9625 New England Hwy,GEHAM,QLD,4352,-27.4067,151.997,QLD,Geham,32750,KAY,Troy,6,N,N,ALP,Australian Labor Party,134,-1.21
QLD,161,Fisher,5482,1,Glass House Mountains,Glasshouse Mountains State School,58 Coonowrin Rd,GLASSHOUSE MOUNTAINS,QLD,4518,-26.9045747,152.9497427,QLD,Glass House Mountains,32819,PARSELL,Daniel,2,N,N,ALP,Australian Labor Party,614,-2.73
QLD,161,Fisher,5482,1,Glass House Mountains,Glasshouse Mountains State School,58 Coonowrin Rd,GLASSHOUSE MOUNTAINS,QLD,4518,-26.9045747,152.9497427,QLD,Glass House Mountains,33228,WALLACE,Andrew,5,Y,Y,LNP,Liberal National Party of Queensland,914,2.73
QLD,252,Dickson,5485,1,Kallangur (Dickson),Kallangur State School,139 School Rd,KALLANGUR,QLD,4503,-27.2492,152.992,QLD,Kallangur (Dickson),33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,531,7.14
QLD,252,Dickson,5485,1,Kallangur (Dickson),Kallangur State School,139 School Rd,KALLANGUR,QLD,4503,-27.2492,152.992,QLD,Kallangur (Dickson),32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,749,-7.14
QLD,252,Dickson,5486,1,Kallangur West (Dickson),Kruger Hall,Penson Park,KALLANGUR,QLD,4503,-27.2461324,152.9904998,QLD,Kallangur West (Dickson),33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,209,5.9
QLD,252,Dickson,5486,1,Kallangur West (Dickson),Kruger Hall,Penson Park,KALLANGUR,QLD,4503,-27.2461324,152.9904998,QLD,Kallangur West (Dickson),32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,260,-5.9
QLD,160,Fairfax,5487,1,Kenilworth,Kenilworth Community Hall,3726 Maleny-Kenilworth Rd,KENILWORTH,QLD,4574,-26.5984994,152.7265099,QLD,Kenilworth,33284,"O'BRIEN",Ted,4,Y,Y,LNP,Liberal National Party of Queensland,322,4.51
QLD,160,Fairfax,5487,1,Kenilworth,Kenilworth Community Hall,3726 Maleny-Kenilworth Rd,KENILWORTH,QLD,4574,-26.5984994,152.7265099,QLD,Kenilworth,32824,McGLONE,Julie,9,N,N,ALP,Australian Labor Party,166,-4.51
QLD,304,Blair,5488,1,Kilcoy,Kilcoy Memorial Hall,cnr McCauley St & Kennedy St,KILCOY,QLD,4515,-26.9406,152.565,QLD,Kilcoy,32769,NEUMANN,Shayne Kenneth,3,Y,Y,ALP,Australian Labor Party,433,-7.13
QLD,304,Blair,5488,1,Kilcoy,Kilcoy Memorial Hall,cnr McCauley St & Kennedy St,KILCOY,QLD,4515,-26.9406,152.565,QLD,Kilcoy,33161,SHEARMAN,Robert,5,N,N,LNP,Liberal National Party of Queensland,801,7.13
QLD,252,Dickson,5489,1,Kurwongbah,Kurwongbah State School,2-16 Eacham St,PETRIE,QLD,4502,-27.2554,152.97,QLD,Kurwongbah,33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,648,1.02
QLD,252,Dickson,5489,1,Kurwongbah,Kurwongbah State School,2-16 Eacham St,PETRIE,QLD,4502,-27.2554,152.97,QLD,Kurwongbah,32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,792,-1.02
QLD,252,Dickson,5490,1,Lawnton,Lawnton State School,44-60 Todds Rd,LAWNTON,QLD,4501,-27.2809,152.975,QLD,Lawnton,33273,DUTTON,Peter,2,Y,Y,LNP,Liberal National Party of Queensland,660,5.91
QLD,252,Dickson,5490,1,Lawnton,Lawnton State School,44-60 Todds Rd,LAWNTON,QLD,4501,-27.2809,152.975,QLD,Lawnton,32949,FRANCE,Ali,3,N,N,ALP,Australian Labor Party,890,-5.91
